Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,164.309998,166.970001,163.630005,164.500000,156.037033,1186100
2018-03-22,163.500000,165.509995,159.729996,160.160004,151.920303,1562900
2018-03-23,160.490005,161.639999,157.979996,158.119995,149.985245,2120400
2018-03-26,159.880005,162.580002,159.570007,161.710007,153.390564,1936800
2018-03-27,161.770004,163.850006,157.600006,159.000000,150.819977,1835600
2018-03-28,159.000000,167.360001,156.429993,158.839996,150.668213,2043800
2018-03-29,158.520004,162.000000,156.679993,161.740005,153.419022,3926300
2018-04-02,161.619995,161.619995,155.399994,157.699997,149.586868,1795400
2018-04-03,157.259995,160.970001,156.729996,160.570007,152.309219,1932000
2018-04-04,158.020004,161.039993,157.039993,160.490005,152.233322,1519800
2018-04-05,161.910004,164.110001,160.759995,162.990005,154.604721,1810100
2018-04-06,161.830002,162.029999,157.169998,158.259995,150.118057,1313800
2018-04-09,158.720001,162.429993,158.110001,159.179993,150.990707,1449700
2018-04-10,161.020004,164.580002,160.929993,163.589996,155.173828,1939300
2018-04-11,162.020004,162.529999,160.490005,161.259995,152.963730,1301200
2018-04-12,162.449997,166.169998,162.020004,164.210007,155.761948,1796500
2018-04-13,165.380005,165.460007,162.300003,163.419998,155.012589,1025600
2018-04-16,164.940002,165.929993,163.970001,164.020004,155.581741,1022400
2018-04-17,164.800003,166.649994,164.559998,164.759995,156.283646,1590000
2018-04-18,164.940002,165.889999,163.710007,165.199997,156.701004,1026400
2018-04-19,165.619995,166.550003,163.910004,164.470001,156.008575,1336600
2018-04-20,165.220001,165.910004,163.009995,165.080002,156.587189,1598100
2018-04-23,164.960007,165.320007,163.190002,164.199997,155.752502,1342600
2018-04-24,164.979996,165.410004,160.270004,161.600006,153.286240,1534600
2018-04-25,161.750000,162.110001,159.850006,161.080002,152.792999,1447500
2018-04-26,159.889999,162.279999,155.600006,159.449997,151.246811,3048800
2018-04-27,157.910004,159.309998,155.660004,157.360001,149.264359,1590700
2018-04-30,158.369995,160.570007,157.669998,157.679993,149.567902,1412900
2018-05-01,157.559998,158.339996,154.399994,156.500000,148.448624,1962600
2018-05-02,156.449997,158.199997,155.649994,156.380005,148.334747,1700500
2018-05-03,155.699997,158.399994,153.899994,157.020004,148.941864,2097000
2018-05-04,156.809998,160.300003,155.750000,159.160004,150.971771,1406100
2018-05-07,159.410004,160.080002,158.350006,159.220001,151.028656,1231900
2018-05-08,159.059998,159.710007,157.649994,158.460007,150.307785,1299100
2018-05-09,158.740005,161.839996,157.399994,161.470001,153.162903,1307300
2018-05-10,160.440002,160.990005,159.139999,159.960007,151.730621,1532500
2018-05-11,159.830002,160.000000,158.500000,159.289993,151.095078,1194900
2018-05-14,159.940002,161.199997,158.500000,161.029999,152.745560,1336100
2018-05-15,160.729996,161.369995,159.270004,160.449997,152.195389,1232100
2018-05-16,160.600006,161.020004,159.369995,160.669998,152.404053,911200
2018-05-17,160.330002,160.910004,159.399994,160.699997,152.432541,1090900
2018-05-18,160.619995,160.880005,159.300003,159.779999,151.559845,1923800
2018-05-21,160.149994,161.869995,160.009995,161.380005,153.077576,982500
2018-05-22,161.270004,161.460007,158.809998,160.860001,152.584305,1387500
2018-05-23,159.830002,160.190002,158.139999,160.110001,151.872879,1026700
2018-05-24,158.679993,160.119995,157.210007,160.009995,151.778030,1473300
2018-05-25,159.399994,159.990005,158.500000,159.600006,151.389130,1106700
2018-05-29,158.470001,159.539993,157.350006,158.679993,150.516449,1862200
2018-05-30,159.600006,166.139999,158.699997,165.490005,156.976089,2422500
2018-05-31,165.039993,165.779999,162.500000,162.899994,154.519318,3657500
2018-06-01,164.410004,167.800003,163.770004,167.529999,158.911148,1690200
2018-06-04,167.669998,170.479996,167.520004,170.300003,161.538620,1984800
2018-06-05,169.080002,170.789993,169.080002,170.460007,161.690399,2619300
2018-06-06,171.210007,174.360001,170.720001,173.539993,164.611938,2257300
2018-06-07,173.490005,173.759995,170.800003,171.740005,163.564301,1926900
2018-06-08,171.410004,171.690002,169.690002,170.970001,162.830978,1428100
2018-06-11,171.250000,171.429993,169.639999,170.630005,162.507172,1449900
2018-06-12,170.339996,170.899994,168.660004,170.220001,162.116699,1217600
2018-06-13,170.279999,171.669998,169.119995,170.479996,162.364273,1547600
2018-06-14,170.789993,172.210007,168.169998,168.860001,160.821411,1684600
2018-06-15,168.100006,170.399994,167.210007,169.830002,161.745239,2074800
2018-06-18,169.000000,169.720001,168.380005,169.199997,161.145248,1117200
2018-06-19,167.850006,168.720001,166.399994,166.960007,159.011856,2017400
2018-06-20,167.869995,168.869995,167.089996,167.210007,159.249954,1231600
2018-06-21,167.029999,168.770004,165.119995,168.220001,160.211884,1408000
2018-06-22,168.839996,169.970001,167.789993,168.419998,160.402359,1967000
