Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,67.879997,68.150002,66.820000,67.059998,62.127548,4586300
2018-03-22,68.720001,69.110001,65.970001,66.199997,61.330807,6151000
2018-03-23,67.349998,67.500000,64.410004,64.410004,59.672466,5608500
2018-03-26,65.050003,65.830002,64.500000,65.800003,60.960232,4491000
2018-03-27,66.080002,66.889999,65.260002,65.730003,60.895386,4917100
2018-03-28,65.769997,66.150002,64.250000,64.639999,59.885551,5391100
2018-03-29,64.820000,65.949997,64.430000,65.580002,60.756409,3710100
2018-04-02,65.680000,65.919998,63.650002,64.620003,59.867020,4017100
2018-04-03,64.949997,65.050003,64.000000,64.489998,59.746578,3023600
2018-04-04,64.070000,65.059998,63.779999,64.980003,60.200542,3329700
2018-04-05,65.199997,65.750000,64.709999,65.510002,60.691555,2331800
2018-04-06,65.620003,65.769997,63.990002,64.510002,59.765118,3312400
2018-04-09,65.349998,65.629997,64.779999,64.860001,60.089375,2250300
2018-04-10,65.529999,65.730003,61.889999,63.099998,58.458820,8879900
2018-04-11,63.240002,64.599998,63.160000,63.639999,58.959099,5543300
2018-04-12,64.040001,64.440002,63.110001,63.750000,59.061012,3390600
2018-04-13,64.230003,64.400002,62.740002,62.939999,58.310585,4409000
2018-04-16,63.720001,64.300003,63.549999,64.080002,59.366745,2963400
2018-04-17,64.680000,65.029999,64.000000,64.169998,59.450115,3574000
2018-04-18,64.599998,65.339996,64.550003,65.269997,60.469208,3125500
2018-04-19,65.239998,65.500000,64.900002,65.059998,60.274654,4343200
2018-04-20,64.940002,65.910004,64.940002,65.879997,61.034336,3844900
2018-04-23,65.879997,66.559998,65.809998,66.269997,61.395660,3621100
2018-04-24,66.510002,66.750000,65.150002,65.540001,60.719357,3303300
2018-04-25,65.550003,66.080002,65.239998,66.070000,61.210369,3147400
2018-04-26,66.400002,66.559998,64.099998,64.309998,59.579823,5282400
2018-04-27,64.370003,65.080002,63.950001,64.360001,59.626144,3226400
2018-04-30,65.010002,65.010002,63.040001,63.060001,58.421764,3950600
2018-05-01,63.240002,64.139999,62.910000,64.110001,59.394531,4537200
2018-05-02,64.239998,64.430000,62.680000,62.849998,58.227200,3822600
2018-05-03,62.980000,63.340000,62.270000,63.299999,58.644112,4182700
2018-05-04,63.000000,63.810001,62.599998,63.570000,58.894249,2228500
2018-05-07,63.639999,63.639999,62.580002,62.930000,58.301327,3319400
2018-05-08,63.230000,63.990002,62.950001,63.150002,58.505150,3589400
2018-05-09,63.500000,63.970001,63.220001,63.950001,59.246300,3239400
2018-05-10,63.990002,64.580002,63.959999,64.059998,59.348209,2256600
2018-05-11,64.019997,64.449997,63.520000,64.019997,59.311142,2542400
2018-05-14,64.000000,65.180000,63.779999,64.820000,60.052311,2552700
2018-05-15,64.959999,65.339996,64.650002,65.180000,60.385834,3745000
2018-05-16,65.279999,66.000000,65.110001,65.459999,60.645241,2920000
2018-05-17,65.540001,65.580002,64.570000,64.820000,60.052311,2679700
