Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,50.220001,51.580002,49.970001,51.080002,49.316605,900100
2018-03-22,51.029999,52.439999,49.830002,49.840000,48.119419,2400000
2018-03-23,49.900002,50.049999,48.509998,48.610001,46.931877,1427700
2018-03-26,49.439999,50.419998,49.110001,50.310001,48.573193,1228700
2018-03-27,50.599998,50.599998,48.849998,49.200001,47.501507,775300
2018-03-28,48.980000,49.410000,48.380001,48.650002,46.970497,1139300
2018-03-29,49.099998,50.630001,49.040001,50.230000,48.495953,1608500
2018-04-02,50.099998,50.259998,48.169998,48.840000,47.153938,1306000
2018-04-03,49.389999,50.650002,49.200001,50.369999,48.631119,1949400
2018-04-04,49.250000,51.730000,49.230000,51.610001,49.828308,1653700
2018-04-05,51.919998,52.650002,51.709999,52.470001,50.658627,1450900
2018-04-06,52.060001,52.720001,50.889999,51.270000,49.500046,1175900
2018-04-09,51.660000,52.150002,51.099998,51.570000,49.789696,1356400
2018-04-10,52.509998,53.380001,52.259998,53.009998,51.179977,1134300
2018-04-11,52.630001,53.639999,52.630001,53.209999,51.373074,1433500
2018-04-12,53.680000,54.090000,53.410000,53.570000,51.720650,1250200
2018-04-13,54.009998,54.009998,52.689999,52.860001,51.035156,1169700
2018-04-16,53.560001,54.070000,53.009998,53.799999,51.942711,1039400
2018-04-17,54.259998,54.330002,53.660000,53.880001,52.019947,1121400
2018-04-18,54.279999,54.349998,53.720001,53.910000,52.048904,1124300
2018-04-19,53.820000,53.930000,52.360001,52.669998,50.851715,1015800
2018-04-20,52.720001,53.049999,52.270000,52.759998,50.938606,1150200
2018-04-23,52.779999,53.320000,52.750000,53.049999,51.218594,811800
2018-04-24,53.369999,53.630001,51.820000,52.340000,50.533108,1245200
2018-04-25,52.200001,53.299999,51.689999,52.910000,51.083427,1754100
2018-04-26,52.950001,52.980000,50.639999,51.810001,50.021400,2296400
2018-04-27,51.549999,51.849998,49.310001,49.619999,47.907009,2753400
