Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,114.550003,116.320000,113.839996,114.809998,112.584091,1043400
2018-03-22,113.900002,115.570000,113.519997,113.599998,111.397545,1334300
2018-03-23,114.269997,117.379997,113.980003,115.599998,113.358772,1688700
2018-03-26,117.879997,118.070000,114.889999,116.699997,114.437447,1618000
2018-03-27,116.699997,117.250000,114.059998,114.730003,112.505646,1418600
2018-03-28,114.430000,114.610001,110.230003,111.300003,109.142143,1648800
2018-03-29,112.230003,114.910004,111.400002,114.169998,111.956505,1600500
2018-04-02,113.830002,114.389999,109.959999,112.239998,110.063911,1836000
2018-04-03,112.290001,113.180000,111.160004,112.709999,110.524796,1440700
2018-04-04,110.529999,114.519997,110.010002,114.410004,112.191849,937100
2018-04-05,114.889999,117.379997,114.559998,116.989998,114.721825,1570500
2018-04-06,116.050003,116.050003,112.820000,113.559998,111.358330,1409500
2018-04-09,113.720001,114.809998,112.290001,112.910004,110.720932,1748400
2018-04-10,114.230003,116.430000,113.790001,116.099998,113.849075,1140100
2018-04-11,115.010002,115.510002,114.279999,115.000000,112.770409,879600
2018-04-12,115.360001,115.720001,114.550003,114.889999,112.662552,885100
2018-04-13,114.980003,115.709999,112.080002,112.809998,110.622864,1470900
2018-04-16,113.940002,115.470001,112.690002,114.739998,112.515450,1188800
2018-04-17,115.379997,118.279999,114.250000,117.769997,115.486710,1905000
2018-04-18,117.760002,118.860001,117.260002,118.379997,116.084877,2103000
2018-04-19,118.459999,118.800003,114.900002,115.330002,113.094017,1338600
2018-04-20,115.870003,116.139999,113.220001,113.750000,111.544640,1111500
2018-04-23,113.860001,114.699997,113.190002,113.800003,111.593681,795700
2018-04-24,114.669998,115.339996,110.000000,111.360001,109.200981,1006800
2018-04-25,111.150002,112.400002,109.690002,112.120003,109.946251,1122300
2018-04-26,112.919998,112.919998,110.320000,110.919998,108.769508,1560200
2018-04-27,111.000000,112.580002,110.320000,112.400002,110.220818,1748100
2018-04-30,112.510002,114.860001,111.660004,111.690002,109.524590,1278900
2018-05-01,111.900002,112.019997,108.169998,111.769997,109.603020,1559600
2018-05-02,113.849998,115.610001,112.500000,113.660004,111.456390,1592600
2018-05-03,119.889999,123.860001,115.940002,122.199997,119.830833,4538800
2018-05-04,121.349998,124.220001,119.809998,122.699997,120.321129,1975700
2018-05-07,122.900002,124.580002,122.070000,123.430000,121.036972,1387800
2018-05-08,123.730003,127.680000,123.120003,126.730003,124.272995,2048800
2018-05-09,126.730003,127.599998,124.730003,127.059998,124.596588,1335200
2018-05-10,127.389999,127.540001,125.489998,125.690002,123.253151,1210200
2018-05-11,126.080002,127.889999,125.540001,127.370003,124.900589,1165200
2018-05-14,127.900002,127.919998,126.440002,126.839996,124.380859,901400
2018-05-15,125.690002,127.500000,125.540001,127.339996,124.871170,1201400
2018-05-16,127.500000,129.339996,127.169998,128.220001,125.734108,1116300
2018-05-17,127.599998,128.139999,125.440002,126.040001,123.596359,1081100
2018-05-18,126.040001,129.419998,125.800003,129.199997,126.695107,1660400
2018-05-21,129.770004,130.479996,129.000000,129.539993,127.028511,1256200
2018-05-22,129.759995,130.339996,128.130005,128.199997,125.714485,725900
2018-05-23,126.610001,129.389999,125.830002,129.289993,127.060883,1095200
2018-05-24,128.570007,129.740005,126.639999,127.910004,125.704666,734400
2018-05-25,128.139999,128.880005,127.050003,127.339996,125.144501,890900
2018-05-29,126.110001,129.440002,126.050003,127.220001,125.026566,1232400
2018-05-30,127.599998,128.919998,126.839996,127.779999,125.576897,1016300
2018-05-31,128.149994,130.050003,127.019997,127.739998,125.537605,1160800
2018-06-01,129.039993,130.080002,128.339996,129.320007,127.090347,808900
2018-06-04,129.860001,130.330002,128.509995,129.509995,127.277069,618000
2018-06-05,129.570007,130.429993,128.539993,128.809998,126.589134,771700
2018-06-06,129.550003,130.729996,128.360001,130.229996,127.984673,1314600
2018-06-07,130.279999,131.690002,129.559998,130.550003,128.299149,681800
2018-06-08,130.289993,130.380005,128.440002,130.039993,127.797935,1209200
2018-06-11,130.000000,130.979996,129.639999,130.259995,128.014130,713700
2018-06-12,130.750000,132.389999,130.509995,130.970001,128.711914,908300
2018-06-13,131.419998,132.770004,130.779999,131.210007,128.947800,994800
2018-06-14,131.509995,132.250000,130.630005,131.860001,129.586563,902600
2018-06-15,131.479996,132.850006,130.559998,132.089996,129.812592,1591900
2018-06-18,131.070007,132.860001,130.440002,132.550003,130.264679,1013100
2018-06-19,131.080002,132.279999,130.639999,131.160004,128.898636,1064700
2018-06-20,132.000000,133.550003,131.100006,133.240005,130.942780,970000
2018-06-21,132.529999,133.589996,129.779999,129.860001,127.621056,956600
2018-06-22,130.690002,132.330002,130.029999,131.570007,129.301559,1122100
