Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,63.400002,64.550003,62.950001,64.110001,60.971928,2146100
2018-03-22,63.310001,63.610001,61.700001,62.160000,59.117378,2951700
2018-03-23,62.639999,62.810001,61.150002,61.150002,58.156818,1953900
2018-03-26,62.090000,63.340000,61.509998,63.299999,60.201572,2224900
2018-03-27,63.389999,63.889999,60.750000,61.189999,58.194859,2708900
2018-03-28,61.160000,61.599998,59.099998,59.470001,56.559052,3253600
2018-03-29,59.750000,62.009998,59.750000,61.689999,58.670376,3690300
2018-04-02,60.330002,60.849998,58.759998,59.160000,56.264225,2952600
2018-04-03,59.360001,60.990002,59.230000,60.630001,57.662270,3587700
2018-04-04,60.740002,62.310001,60.130001,62.110001,59.069828,4104200
2018-04-05,62.599998,64.339996,61.560001,62.900002,60.014412,5509400
2018-04-06,62.560001,64.989998,61.720001,63.110001,60.214779,4650900
2018-04-09,63.500000,65.080002,63.320000,63.580002,60.663216,3237600
2018-04-10,64.500000,66.389999,64.470001,66.059998,63.029434,3882500
2018-04-11,65.410004,66.790001,65.129997,66.139999,63.105762,2690600
2018-04-12,67.050003,67.930000,66.690002,67.570000,64.470161,1723000
2018-04-13,68.480003,68.790001,66.970001,67.470001,64.374756,2822200
2018-04-16,68.150002,68.769997,67.570000,68.269997,65.138039,2042300
2018-04-17,69.589996,69.750000,68.809998,69.550003,66.359337,2642100
2018-04-18,69.370003,69.680000,68.930000,69.220001,66.044472,1896600
2018-04-19,68.860001,69.410004,68.239998,69.010002,65.844109,1443500
2018-04-20,69.029999,69.190002,68.309998,68.660004,65.510162,1464000
2018-04-23,68.940002,69.300003,68.169998,68.349998,65.214378,1246800
2018-04-24,68.730003,69.610001,67.209999,67.849998,64.737335,2760800
2018-04-25,67.690002,67.970001,66.440002,67.250000,64.164848,2047400
2018-04-26,67.720001,68.419998,67.279999,67.459999,64.365219,1975800
2018-04-27,67.430000,68.139999,66.209999,67.400002,64.307968,1875400
2018-04-30,67.730003,68.400002,66.559998,66.580002,63.525593,2136000
2018-05-01,66.339996,67.910004,66.339996,67.849998,64.737335,2297700
2018-05-02,68.120003,68.300003,66.889999,67.400002,64.307968,3147000
2018-05-03,67.010002,68.010002,66.510002,67.190002,64.107597,2719800
2018-05-04,66.879997,68.629997,66.669998,68.010002,64.889984,2461700
2018-05-07,68.379997,69.309998,67.989998,68.839996,65.681900,1461800
