Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,221.869995,227.820007,221.009995,224.279999,215.405548,3567500
2018-03-22,220.500000,222.929993,214.649994,214.820007,206.319901,3249500
2018-03-23,214.050003,215.470001,202.559998,202.630005,194.612228,5223500
2018-03-26,210.649994,215.020004,207.270004,214.960007,206.454361,3458800
2018-03-27,219.229996,219.460007,200.660004,202.619995,194.602631,4292300
2018-03-28,199.630005,201.750000,194.259995,196.210007,188.446259,3523900
2018-03-29,198.100006,207.500000,196.979996,203.160004,195.121262,3578200
2018-04-02,201.490005,202.889999,191.350006,193.869995,186.198837,3550500
2018-04-03,197.919998,199.570007,193.940002,197.970001,190.136612,2682400
2018-04-04,190.500000,202.660004,190.500000,201.669998,193.690216,3699700
2018-04-05,202.679993,203.410004,192.210007,195.020004,187.303345,3533900
2018-04-06,190.910004,196.270004,189.089996,190.649994,183.106262,3123900
2018-04-09,192.830002,199.720001,192.110001,193.119995,185.478531,2656700
2018-04-10,198.910004,202.059998,196.130005,200.169998,192.249573,2707700
2018-04-11,198.250000,203.460007,197.710007,200.860001,192.912262,2449800
2018-04-12,203.820007,206.940002,202.250000,206.020004,197.868103,3084300
2018-04-13,208.550003,208.580002,202.770004,203.740005,195.678314,2161400
2018-04-16,205.250000,205.910004,201.600006,203.550003,195.495834,1941100
2018-04-17,207.220001,212.850006,206.259995,212.330002,203.928421,6084500
2018-04-18,200.240005,204.559998,196.500000,203.770004,195.707138,9114900
2018-04-19,198.580002,201.139999,188.789993,190.389999,182.856552,8773400
2018-04-20,190.710007,195.059998,189.990005,191.910004,184.316422,4980700
2018-04-23,193.500000,196.399994,190.440002,191.860001,184.268372,3488900
2018-04-24,193.869995,195.440002,182.610001,185.820007,178.467407,5034700
2018-04-25,185.990005,189.580002,181.669998,186.669998,179.283722,3124800
2018-04-26,190.889999,192.990005,188.820007,190.399994,182.866119,3611300
2018-04-27,192.279999,192.690002,185.600006,187.259995,179.850403,3044800
2018-04-30,187.350006,188.889999,183.960007,185.059998,177.737457,2990200
2018-05-01,184.139999,190.580002,183.740005,190.389999,182.856552,2833700
2018-05-02,190.289993,191.949997,188.289993,189.520004,182.020996,2194800
2018-05-03,187.750000,190.529999,185.610001,189.429993,181.934509,2181500
2018-05-04,188.000000,196.880005,187.630005,195.470001,187.735550,3282700
2018-05-07,196.110001,196.949997,192.720001,193.479996,185.824280,3304700
2018-05-08,192.600006,195.750000,192.059998,194.860001,187.149673,2148100
2018-05-09,195.600006,200.020004,195.149994,199.720001,191.817352,2390900
2018-05-10,201.229996,204.389999,200.669998,204.009995,195.937637,1890300
2018-05-11,202.419998,204.759995,200.889999,201.550003,193.574966,1945500
2018-05-14,205.100006,209.919998,203.199997,204.029999,195.956833,3343700
2018-05-15,203.410004,204.300003,199.770004,202.190002,194.189636,1921400
2018-05-16,203.410004,208.190002,202.660004,206.910004,198.722870,2254500
2018-05-17,205.660004,206.369995,201.729996,203.330002,195.284531,2607700
2018-05-18,195.250000,197.880005,192.179993,195.490005,187.754776,5250100
2018-05-21,199.339996,200.940002,196.500000,199.869995,191.961426,2534600
2018-05-22,202.250000,205.320007,202.000000,202.979996,194.948380,2778800
2018-05-23,199.979996,203.970001,199.800003,203.309998,195.265320,1969900
2018-05-24,203.550003,204.949997,200.789993,204.369995,196.283371,2124000
2018-05-25,202.979996,203.889999,201.179993,202.029999,194.035980,2263700
2018-05-29,200.279999,202.910004,198.259995,200.279999,192.355209,2049500
2018-05-30,202.130005,204.740005,200.699997,201.830002,193.843887,2812100
2018-05-31,200.660004,202.100006,197.850006,198.179993,190.338287,3078300
2018-06-01,200.000000,203.779999,198.690002,202.679993,194.660248,3437100
2018-06-04,202.470001,205.949997,200.589996,204.589996,196.494675,2805900
2018-06-05,204.660004,205.470001,201.429993,201.839996,194.901382,2507900
2018-06-06,202.479996,202.520004,196.880005,199.610001,192.748062,3925400
2018-06-07,192.259995,192.779999,184.809998,188.830002,182.338638,12775200
2018-06-08,186.130005,188.289993,185.399994,188.029999,181.566132,5272600
2018-06-11,187.649994,187.830002,183.190002,183.710007,177.394653,5443400
2018-06-12,184.899994,187.020004,183.350006,186.929993,180.503937,3661500
2018-06-13,184.210007,188.500000,184.029999,184.589996,178.244385,4489500
2018-06-14,185.169998,186.550003,180.970001,181.169998,174.941956,4386600
2018-06-15,179.259995,180.899994,178.000000,178.410004,172.276840,4355300
2018-06-18,176.630005,176.699997,174.000000,174.199997,168.211563,4518700
2018-06-19,170.899994,174.830002,170.509995,173.350006,167.390793,3736200
2018-06-20,175.479996,176.289993,173.190002,174.539993,168.539856,2775900
2018-06-21,178.169998,179.250000,175.389999,176.050003,169.997971,3282700
2018-06-22,177.490005,177.600006,172.940002,174.699997,168.694366,2950300
2018-06-25,172.210007,173.000000,167.619995,171.009995,165.131226,3618000
2018-06-26,175.520004,175.750000,171.740005,173.929993,167.950836,3505800
2018-06-27,175.000000,175.490005,169.789993,169.800003,163.962845,2685800
2018-06-28,168.009995,171.139999,166.369995,170.869995,164.996048,3354600
2018-06-29,172.550003,174.839996,172.240005,172.850006,166.907974,3201600
2018-07-02,169.990005,173.270004,168.610001,173.050003,167.101089,2115300
2018-07-03,173.190002,173.500000,166.889999,167.250000,161.500488,2048400
2018-07-05,169.309998,172.300003,169.289993,171.820007,165.913406,2386200
2018-07-06,171.300003,174.089996,169.000000,173.860001,167.883255,2354300
2018-07-09,175.729996,177.119995,172.300003,177.020004,170.934631,2055900
2018-07-10,177.020004,177.929993,175.100006,176.399994,170.335907,1977100
2018-07-11,174.500000,175.990005,168.820007,169.259995,163.441376,3450900
2018-07-12,170.110001,173.419998,169.720001,171.320007,165.430573,2687100
2018-07-13,172.259995,174.199997,171.270004,171.789993,165.884399,2132300
2018-07-16,171.119995,172.899994,170.770004,171.789993,165.884399,1873500
2018-07-17,170.529999,178.039993,170.529999,177.240005,171.147049,2419400
2018-07-18,183.039993,183.880005,179.050003,181.320007,175.086807,3297100
2018-07-19,180.110001,181.470001,177.830002,178.229996,172.103027,2015200
2018-07-20,178.179993,178.440002,175.899994,177.809998,171.697449,1720800
2018-07-23,176.300003,176.500000,171.529999,174.839996,168.829544,2295400
2018-07-24,176.179993,179.190002,173.000000,173.389999,167.429413,2300200
2018-07-25,173.490005,174.380005,170.440002,172.800003,166.859711,2232300
2018-07-26,172.259995,177.639999,172.000000,177.259995,171.166367,3841600
2018-07-27,185.000000,193.449997,184.559998,190.020004,183.487732,8073700
2018-07-30,189.490005,190.000000,185.880005,187.839996,181.382675,3412000
2018-07-31,190.070007,196.699997,189.740005,190.639999,184.086411,3417700
2018-08-01,189.869995,190.800003,185.839996,186.289993,179.885956,2559000
2018-08-02,183.779999,188.080002,183.619995,187.100006,180.668106,1819200
2018-08-03,186.800003,188.089996,185.830002,187.289993,180.851547,1507500
2018-08-06,186.210007,188.580002,186.160004,188.309998,181.836502,1793000
2018-08-07,188.750000,188.979996,183.649994,185.910004,179.519012,2727700
2018-08-08,185.050003,190.500000,184.710007,190.020004,183.487732,2128800
2018-08-09,186.679993,187.639999,182.740005,184.490005,178.147827,3291500
2018-08-10,180.570007,181.429993,177.440002,178.100006,171.977493,2962300
2018-08-13,178.860001,179.100006,176.050003,178.149994,172.025772,2184300
2018-08-14,178.580002,179.649994,176.419998,176.690002,170.615967,1920100
2018-08-15,174.440002,174.820007,170.889999,172.830002,166.888672,2915400
2018-08-16,173.880005,176.699997,172.300003,174.289993,168.298447,2600400
2018-08-17,170.860001,171.119995,166.320007,169.910004,164.069061,4219300
2018-08-20,169.570007,172.009995,166.970001,171.279999,165.391937,2537400
2018-08-21,172.259995,175.500000,171.580002,174.389999,168.395050,2719400
2018-08-22,173.429993,175.089996,172.699997,173.080002,167.130066,1718100
2018-08-23,172.589996,174.449997,172.300003,172.770004,166.830719,2222000
2018-08-24,174.039993,174.149994,171.440002,172.460007,166.531372,2012300
2018-08-27,173.000000,178.080002,172.949997,176.210007,170.152496,3168700
2018-08-28,173.229996,174.320007,170.800003,174.139999,168.153625,3547600
2018-08-29,173.279999,174.940002,171.869995,172.619995,166.685883,2319600
2018-08-30,172.500000,174.619995,172.149994,172.470001,166.541046,2155000
2018-08-31,172.279999,174.669998,171.720001,173.089996,167.139709,2212200
2018-09-04,171.750000,172.919998,168.339996,171.960007,166.048569,2606000
2018-09-05,170.610001,172.320007,169.169998,172.039993,166.125793,2923300
2018-09-06,170.300003,170.850006,159.990005,160.050003,154.548019,5666100
2018-09-07,158.600006,161.419998,158.520004,159.580002,154.094162,3193200
2018-09-10,161.429993,161.449997,158.250000,159.460007,153.978287,2292700
2018-09-11,155.000000,156.199997,153.190002,155.399994,151.100159,3501200
2018-09-12,150.250000,151.800003,149.020004,150.369995,146.209335,5001800
2018-09-13,152.000000,154.410004,151.020004,153.119995,148.883255,3150400
2018-09-14,153.759995,155.740005,151.889999,153.460007,149.213882,2485200
2018-09-17,152.839996,154.419998,151.820007,152.100006,147.891479,1940900
2018-09-18,152.360001,155.470001,152.360001,153.649994,149.398590,1527000
2018-09-19,155.360001,155.360001,152.720001,153.190002,148.951324,2101400
2018-09-20,154.860001,157.039993,154.330002,155.279999,150.983490,2450200
2018-09-21,153.509995,156.550003,153.509995,155.679993,151.372406,4191000
2018-09-24,154.960007,155.289993,152.509995,154.740005,150.458450,1980000
2018-09-25,155.009995,155.009995,150.509995,151.289993,147.103897,3430200
2018-09-26,148.050003,151.759995,147.539993,148.809998,144.692535,3451400
2018-09-27,150.210007,151.740005,148.539993,150.570007,146.403839,2238400
2018-09-28,150.479996,153.300003,149.139999,151.699997,147.502548,2155200
2018-10-01,150.630005,151.860001,149.179993,150.240005,146.082962,2359500
2018-10-02,149.500000,154.850006,149.279999,151.080002,146.899704,2803300
2018-10-03,151.839996,153.309998,150.220001,152.169998,147.959549,1674500
2018-10-04,150.970001,151.000000,147.630005,149.009995,144.886993,2698200
2018-10-05,148.770004,150.449997,146.800003,147.899994,143.807693,2336500
2018-10-08,147.199997,149.110001,145.300003,146.080002,142.038055,2440400
2018-10-09,145.619995,146.000000,141.350006,144.470001,140.472595,3902100
2018-10-10,142.399994,143.669998,138.759995,139.779999,135.912384,4553900
2018-10-11,140.779999,142.880005,135.990005,137.619995,133.812134,3971600
2018-10-12,142.979996,146.639999,140.770004,143.610001,139.636414,3765400
2018-10-15,142.000000,144.190002,140.360001,142.509995,138.566833,2699800
2018-10-16,144.220001,146.449997,143.270004,145.270004,141.250473,4536300
2018-10-17,152.500000,153.960007,146.199997,147.179993,143.107605,8786100
2018-10-18,145.679993,146.539993,143.410004,145.089996,141.075439,4326300
2018-10-19,145.619995,148.550003,144.419998,145.199997,141.182404,4117500
2018-10-22,146.729996,147.589996,143.639999,144.270004,140.278137,2741200
2018-10-23,139.600006,147.660004,139.580002,146.389999,142.339493,3865400
2018-10-24,144.250000,145.229996,139.149994,139.309998,135.455383,3910200
2018-10-25,141.000000,144.050003,139.389999,142.559998,138.615448,3134600
2018-10-26,138.460007,142.259995,136.559998,139.100006,135.251205,3769900
2018-10-29,140.779999,142.520004,133.419998,135.779999,132.023056,3766700
2018-10-30,135.830002,141.080002,134.860001,139.270004,135.416473,4018100
2018-10-31,141.660004,143.070007,140.220001,141.729996,137.808411,2805500
2018-11-01,142.639999,152.039993,142.500000,151.860001,147.658127,5792100
2018-11-02,152.929993,154.100006,150.070007,151.509995,147.317795,2911600
2018-11-05,151.320007,151.500000,145.470001,147.610001,143.525726,2217800
2018-11-06,146.779999,152.389999,146.500000,152.070007,147.862320,3236800
2018-11-07,153.990005,154.000000,151.169998,151.690002,147.492844,2577500
2018-11-08,149.869995,153.309998,149.240005,151.679993,147.483124,1245900
2018-11-09,149.570007,150.860001,146.889999,147.850006,143.759079,1872200
2018-11-12,145.550003,146.009995,142.070007,142.910004,138.955765,2439100
2018-11-13,145.070007,147.130005,143.110001,143.949997,139.966995,2885600
2018-11-14,145.619995,147.660004,141.580002,142.740005,138.790482,2439900
2018-11-15,142.169998,147.779999,141.600006,146.399994,142.349213,3211000
2018-11-16,142.520004,150.660004,141.619995,148.000000,143.904938,3791100
2018-11-19,146.889999,148.580002,143.550003,143.740005,139.762817,2539900
2018-11-20,140.240005,149.110001,139.869995,143.449997,139.480835,5228200
2018-11-21,145.919998,147.580002,144.339996,144.520004,140.521225,2289500
2018-11-23,142.889999,147.210007,142.889999,143.940002,139.957275,866900
2018-11-26,146.500000,146.960007,144.169998,146.800003,142.738144,1565100
2018-11-27,145.410004,147.789993,144.889999,146.830002,142.767319,2009800
2018-11-28,147.589996,153.919998,145.009995,153.839996,149.583328,3195700
2018-11-29,152.320007,154.919998,151.820007,152.750000,148.523499,1932100
2018-11-30,153.000000,157.179993,150.830002,156.960007,152.617020,3687800
2018-12-03,161.000000,162.869995,158.250000,161.020004,156.564667,3683700
2018-12-04,158.529999,159.000000,148.509995,149.690002,146.549316,5228200
2018-12-06,145.000000,147.410004,142.050003,145.729996,142.672394,5566400
2018-12-07,145.619995,145.690002,137.440002,138.029999,135.133957,3084600
2018-12-10,137.309998,139.220001,135.160004,137.820007,134.928375,2734000
2018-12-11,140.410004,144.770004,137.389999,138.289993,135.388504,2213500
2018-12-12,141.070007,141.759995,137.399994,138.449997,135.545135,3016900
2018-12-13,139.509995,140.559998,137.729996,138.759995,135.848633,1669600
2018-12-14,136.130005,137.470001,133.919998,135.369995,132.529755,3384900
2018-12-17,135.029999,139.179993,133.940002,135.679993,132.833267,2468000
2018-12-18,137.029999,142.350006,136.279999,137.929993,135.036057,2500100
2018-12-19,135.589996,140.429993,129.929993,131.119995,128.368927,3624400
2018-12-20,132.119995,132.949997,126.650002,128.309998,125.617897,4369800
2018-12-21,129.110001,131.990005,126.739998,127.160004,124.492027,3913100
2018-12-24,126.570000,127.419998,123.220001,123.279999,120.693436,1305200
2018-12-26,124.970001,130.940002,122.639999,130.839996,128.094803,3238800
2018-12-27,127.910004,133.289993,127.510002,133.279999,130.483627,1813700
2018-12-28,133.600006,138.039993,133.320007,135.419998,132.578735,2287600
2018-12-31,136.779999,137.899994,134.309998,136.169998,133.312973,1597200
2019-01-02,133.460007,139.649994,133.399994,138.300003,135.398315,1712600
2019-01-03,135.199997,136.350006,131.350006,131.630005,128.868240,2111100
2019-01-04,134.089996,138.240005,133.350006,138.059998,135.163330,2127000
2019-01-07,138.470001,141.070007,137.389999,139.289993,136.367523,1394000
2019-01-08,140.229996,140.470001,133.360001,136.929993,134.057022,2746300
2019-01-09,138.710007,144.669998,138.279999,144.000000,140.978699,3336700
2019-01-10,143.089996,145.570007,141.389999,144.570007,141.536743,2009400
2019-01-11,143.949997,147.070007,142.899994,144.110001,141.086380,2281300
2019-01-14,142.250000,142.320007,138.630005,140.429993,137.483612,3239100
2019-01-15,141.320007,142.360001,138.880005,140.000000,137.062637,1453900
2019-01-16,140.139999,141.750000,138.639999,138.750000,135.838852,1912400
2019-01-17,137.970001,141.949997,136.649994,141.759995,138.785690,1844500
2019-01-18,143.289993,149.880005,143.100006,147.550003,144.454224,3780200
2019-01-22,146.350006,146.529999,138.429993,139.889999,136.954926,3724900
2019-01-23,140.669998,142.270004,137.580002,139.330002,136.406693,3506800
2019-01-24,150.250000,162.179993,150.020004,161.199997,157.817825,13421400
2019-01-25,163.029999,166.809998,159.750000,165.490005,162.017822,7158500
2019-01-28,160.000000,167.000000,159.000000,166.059998,162.575836,4513900
2019-01-29,169.339996,169.970001,163.910004,164.990005,161.528320,3421200
2019-01-30,167.429993,172.529999,166.649994,170.929993,167.343674,3880700
