Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,55.490002,56.360001,54.750000,55.950001,53.080795,9313900
2018-03-22,55.500000,56.000000,54.630001,54.669998,51.866432,6631400
2018-03-23,54.779999,55.209999,53.840000,53.900002,51.135918,7321400
2018-03-26,54.570000,55.279999,54.070000,55.060001,52.236435,5808800
2018-03-27,55.310001,55.480000,53.959999,54.259998,51.477459,6699600
2018-03-28,54.470001,54.869999,53.720001,53.930000,51.164387,7473500
2018-03-29,54.020000,55.220001,53.750000,54.810001,51.999252,5960300
2018-04-02,54.590000,54.630001,50.950001,51.950001,49.285919,10228200
2018-04-03,52.490002,53.770000,52.270000,53.720001,50.965157,6776300
2018-04-04,52.790001,53.980000,52.599998,53.860001,51.097973,6378300
2018-04-05,54.310001,54.480000,53.700001,54.209999,51.430023,4417800
2018-04-06,53.849998,54.299999,52.509998,53.049999,50.329510,6918700
2018-04-09,53.360001,53.700001,52.480000,52.560001,49.864639,6179300
2018-04-10,53.349998,53.380001,51.430000,52.360001,49.674896,12220000
2018-04-11,52.000000,52.540001,51.360001,51.470001,48.830536,7799600
2018-04-12,52.599998,53.639999,51.950001,52.980000,50.263100,12713600
2018-04-13,53.619999,54.439999,52.500000,52.919998,50.206177,9925900
2018-04-16,53.270000,54.830002,53.270000,54.299999,51.515408,9490400
2018-04-17,55.000000,55.200001,54.029999,54.549999,51.752586,7380400
2018-04-18,55.009998,56.020000,54.720001,55.209999,52.378742,7504900
2018-04-19,55.040001,55.230000,54.560001,55.070000,52.245922,5217500
2018-04-20,55.230000,55.820000,55.160000,55.400002,52.559002,7445700
2018-04-23,55.770000,55.799999,54.169998,54.610001,51.809509,5360400
2018-04-24,54.770000,55.299999,53.110001,53.810001,51.050533,7655000
2018-04-25,53.939999,54.959999,53.209999,54.650002,51.847458,7219800
2018-04-26,53.900002,54.040001,52.779999,53.130001,50.405407,12130500
2018-04-27,53.270000,53.700001,53.090000,53.500000,50.756432,5699000
2018-04-30,53.549999,53.779999,52.220001,52.220001,49.542072,8200000
2018-05-01,52.270000,52.849998,51.849998,52.740002,50.035416,6799500
2018-05-02,52.810001,53.169998,52.279999,52.360001,49.674896,5142800
2018-05-03,52.020000,52.119999,51.090000,51.790001,49.134129,7083100
2018-05-04,51.580002,52.490002,51.580002,52.340000,49.655922,4535200
2018-05-07,52.400002,52.400002,51.470001,51.900002,49.238487,6055800
2018-05-08,52.060001,53.060001,51.950001,52.369999,49.684376,6361100
2018-05-09,52.169998,52.279999,51.459999,51.619999,48.972843,8403900
2018-05-10,51.549999,52.320000,51.320000,52.060001,49.683842,7590700
2018-05-11,52.000000,53.080002,51.880001,52.900002,50.485500,7810800
2018-05-14,52.900002,53.259998,51.849998,52.090000,49.712467,10466400
2018-05-15,51.970001,52.720001,51.759998,52.369999,49.979683,6572800
2018-05-16,52.410000,53.990002,52.410000,53.480000,51.039024,6997400
2018-05-17,53.419998,53.970001,53.000000,53.099998,50.676369,6069600
2018-05-18,53.009998,53.230000,52.810001,52.950001,50.533215,5819000
2018-05-21,53.270000,54.349998,53.240002,53.980000,51.516201,5413600
2018-05-22,54.380001,54.990002,53.419998,53.520000,51.077202,4943600
2018-05-23,53.209999,53.459999,52.980000,53.400002,50.962685,3692000
2018-05-24,53.529999,54.570000,53.529999,54.400002,51.917034,5251200
2018-05-25,54.650002,56.119999,54.619999,55.869999,53.319939,7597300
2018-05-29,55.389999,55.599998,53.820000,54.230000,51.754791,6544600
2018-05-30,54.490002,54.709999,53.669998,54.310001,51.831142,4149700
2018-05-31,54.419998,54.840000,53.939999,54.049999,51.583008,5365500
2018-06-01,54.419998,54.730000,54.070000,54.419998,51.936115,4317800
2018-06-04,54.779999,55.430000,54.450001,55.189999,52.670975,4472400
2018-06-05,54.959999,55.000000,54.290001,54.669998,52.174709,4968300
2018-06-06,53.200001,54.310001,52.630001,54.169998,51.697525,10825300
2018-06-07,53.910000,54.070000,52.889999,53.459999,51.019936,6858000
2018-06-08,53.060001,54.139999,53.060001,54.090000,51.621185,5858500
2018-06-11,54.360001,55.840000,54.240002,54.889999,52.384666,6800800
2018-06-12,54.840000,54.840000,53.980000,54.549999,52.060188,5253700
2018-06-13,54.630001,55.070000,54.380001,54.650002,52.155621,4384900
2018-06-14,54.779999,55.500000,54.610001,54.900002,52.394218,5456100
2018-06-15,54.650002,55.180000,54.119999,55.180000,52.661434,8125300
2018-06-18,54.730000,55.060001,54.299999,54.799999,52.298779,5836500
2018-06-19,54.330002,54.439999,53.320000,53.779999,51.325333,5830800
2018-06-20,54.000000,54.590000,53.709999,53.840000,51.382591,4541300
2018-06-21,53.799999,54.310001,53.400002,53.730000,51.277615,4806800
2018-06-22,53.500000,53.990002,52.419998,52.720001,50.313713,10311600
2018-06-25,52.279999,52.599998,50.720001,51.310001,48.968075,7547800
2018-06-26,51.529999,51.619999,50.910000,51.070000,48.739021,4810300
2018-06-27,51.029999,51.180000,49.700001,49.889999,47.612885,9035800
2018-06-28,49.820000,50.009998,49.049999,49.799999,47.526985,6871800
2018-06-29,49.810001,50.320000,49.509998,49.540001,47.278862,6703900
2018-07-02,49.250000,50.169998,48.910000,49.919998,47.641514,8300000
2018-07-03,49.250000,49.529999,48.619999,48.779999,46.553543,6449500
2018-07-05,49.099998,49.279999,48.520000,49.259998,47.011639,6335900
2018-07-06,49.340000,49.779999,49.080002,49.580002,47.317036,4903000
2018-07-09,49.580002,50.779999,49.299999,50.509998,48.204586,7895600
2018-07-10,50.599998,50.660000,49.610001,50.599998,48.290478,7366600
2018-07-11,50.139999,50.139999,48.810001,49.840000,47.565163,10426500
2018-07-12,50.900002,51.279999,49.119999,50.730000,48.414543,12625600
2018-07-13,50.500000,50.990002,50.330002,50.770000,48.452717,6835900
2018-07-16,50.900002,50.910000,50.090000,50.669998,48.357277,8603200
2018-07-17,50.599998,51.570000,50.599998,51.139999,48.805832,5299000
2018-07-18,52.439999,53.549999,52.380001,52.799999,50.390064,10212300
2018-07-19,52.860001,53.240002,52.430000,53.000000,50.580929,6391400
2018-07-20,52.660000,52.889999,51.970001,51.990002,49.617035,6697500
2018-07-23,51.799999,52.380001,51.330002,52.240002,49.855621,4509200
2018-07-24,52.380001,52.560001,51.570000,51.680000,49.321178,4652700
2018-07-25,51.259998,51.720001,51.259998,51.660000,49.638268,4727600
2018-07-26,51.660000,54.240002,51.509998,53.980000,51.867474,10322100
2018-07-27,53.950001,54.770000,53.919998,54.459999,52.328686,6561000
2018-07-30,54.320000,54.880001,53.750000,53.790001,51.684910,5676700
2018-07-31,53.930000,55.049999,53.810001,54.419998,52.290253,6048100
2018-08-01,54.790001,54.869999,53.389999,53.590000,51.492737,4203400
2018-08-02,53.209999,54.099998,52.939999,53.910000,51.800213,4483600
2018-08-03,54.160000,54.439999,54.009998,54.259998,52.136513,3147300
2018-08-06,54.099998,54.529999,53.840000,54.419998,52.290253,3122300
2018-08-07,54.599998,55.090000,54.520000,54.700001,52.559299,4425300
2018-08-08,54.869999,55.549999,54.849998,55.230000,53.068554,3562200
2018-08-09,55.209999,55.720001,55.130001,55.340000,53.174255,2890400
2018-08-10,54.779999,54.830002,53.849998,54.709999,52.568901,4204400
2018-08-13,54.880001,54.880001,53.759998,54.220001,52.098080,3896600
2018-08-14,54.259998,55.060001,54.259998,54.759998,52.616951,3459900
2018-08-15,54.799999,55.549999,54.360001,55.230000,53.068554,4896500
2018-08-16,55.330002,55.799999,55.220001,55.450001,53.279942,3366100
2018-08-17,55.490002,55.990002,55.310001,55.650002,53.472118,3266500
2018-08-20,55.970001,57.700001,55.860001,57.419998,55.172844,7005800
2018-08-21,57.529999,58.029999,57.439999,57.599998,55.345798,4732300
2018-08-22,57.500000,57.500000,56.779999,56.910000,54.682804,4246100
2018-08-23,56.810001,57.320000,56.720001,56.939999,54.711632,3051900
2018-08-24,56.779999,57.380001,56.549999,57.180000,54.942242,3149600
2018-08-27,57.470001,57.930000,57.270000,57.750000,55.489933,4278900
2018-08-28,57.950001,58.869999,57.810001,58.790001,56.489235,7035300
2018-08-29,58.799999,58.869999,58.410000,58.520000,56.229801,4543300
2018-08-30,58.330002,58.689999,58.180000,58.439999,56.152927,3020300
2018-08-31,58.439999,58.779999,58.340000,58.480000,56.191368,6076700
2018-09-04,58.500000,59.180000,58.439999,58.880001,56.575710,5017400
2018-09-05,59.000000,59.599998,56.950001,57.209999,54.971069,9495500
2018-09-06,57.209999,57.520000,56.180000,56.439999,54.231201,7618100
2018-09-07,56.080002,57.680000,55.689999,56.860001,54.634769,6307600
2018-09-10,57.049999,57.740002,56.820000,57.560001,55.307373,3894900
2018-09-11,57.330002,58.459999,57.160000,58.270000,55.989586,4717500
2018-09-12,58.340000,58.380001,57.160000,57.389999,55.144020,5116100
2018-09-13,57.389999,58.250000,57.389999,57.820000,55.557190,3568400
2018-09-14,57.759998,58.330002,57.630001,57.930000,55.662891,3449300
2018-09-17,57.790001,58.360001,57.790001,57.959999,55.691715,3944600
2018-09-18,57.869999,58.299999,56.919998,57.830002,55.566807,3746900
2018-09-19,57.860001,58.270000,57.750000,57.900002,55.634068,3423000
2018-09-20,58.200001,58.459999,57.900002,58.130001,55.855061,3448100
2018-09-21,58.439999,60.230000,58.389999,59.610001,57.277142,11936300
2018-09-24,59.160000,59.160000,57.130001,57.410000,55.163239,6640000
2018-09-25,57.439999,57.549999,56.410000,57.099998,54.865372,4635500
2018-09-26,57.400002,57.950001,57.180000,57.509998,55.259327,5306700
